customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
C02720,30.0,Male,South,High School,Salaried,90570.12086470603,30655.637839313105,Business,715.2563380370384,Good,58.0,0.6927704958860502,2021-01-14,0
C02721,48.0,Female,North,Bachelor,Salaried,83011.1860813972,11287.906366893818,Education,814.6463797760556,Good,48.0,0.13958932432959303,2019-03-17,0
C02722,24.0,Female,East,Bachelor,Salaried,69678.68549295084,18331.140931503185,Education,553.3231079276794,Good,,0.4857252240985116,2020-08-15,0
C02723,73.0,Male,South,Bachelor,Business,44530.498348141235,9281.210091706285,Home,601.0968189359558,Good,46.0,0.25680254993395024,2022-03-22,0
C02724,66.0,Male,North,Bachelor,Self-Employed,45257.11044743776,29824.78426772014,Auto,480.01950700794976,nan,42.0,0.9399208756228865,2020-10-06,0
C02725,59.0,Female,East,High School,Salaried,106425.26834813578,16890.847806337446,Business,566.7598244485351,Good,40.0,0.9490581687185973,2017-09-25,0
C02726,59.0,Female,East,High School,Student,67178.66484394841,14428.760023201376,Auto,517.3306027299468,Good,41.0,0.1432637614799597,2018-05-15,0
C02727,73.0,Female,West,Master,Salaried,116913.97955737327,18100.456760431643,Business,610.9026953701754,Fair,40.0,0.6675655091707761,2019-06-19,0
C02728,53.0,Female,West,Master,Self-Employed,44543.533033096915,18904.81564032364,Education,632.8725805518777,Good,49.0,0.7911051994033556,2018-07-03,1
C02729,37.0,Male,South,Bachelor,Business,119845.2740985493,24053.14636204498,Business,685.2090679878171,Good,53.0,0.3760628886167199,2017-06-10,0
C02730,21.0,Male,nan,Bachelor,Business,41412.16578390112,25391.201720708985,Home,627.6050352260058,Good,41.0,0.6895909708085958,2021-01-03,1
C02731,71.0,Male,West,High School,Salaried,,18484.159122357072,Personal,685.2452810309115,Good,40.0,0.25951825459317635,2017-08-14,0
C02732,24.0,Male,South,High School,Unemployed,76053.59198022418,19608.959638077606,Business,658.5555625320458,Good,60.0,0.2087652802818977,2017-04-09,0
C02733,71.0,Male,North,Master,Unemployed,89938.46482415809,1000.0,Home,572.5007595687363,Poor,44.0,0.8865065442671545,2017-09-08,1
C02734,18.0,Male,South,Bachelor,Self-Employed,81951.99848462746,15479.92326941956,Education,523.5294720619341,Fair,45.0,0.646155365809862,2018-05-27,0
C02735,61.0,Male,South,Bachelor,Self-Employed,17172.226525483362,34306.85316519251,Education,693.776149992205,Poor,40.0,0.7944051541891055,2023-02-26,1
C02736,73.0,Female,East,High School,Salaried,50689.90886171677,24486.952002185553,Personal,773.487723876088,Fair,38.0,0.5528061974694476,2019-03-21,0
C02737,62.0,Female,East,High School,Self-Employed,36361.91951240506,9268.645733268735,Auto,840.1538758761512,Fair,53.0,0.23151655333950358,2018-02-25,0
C02738,59.0,Female,East,Bachelor,Salaried,30467.17914013499,16124.822170914484,Auto,720.1591025925966,Good,46.0,0.4201569072242729,2017-03-13,0
C02739,64.0,Female,East,Master,Business,64594.193062979655,14033.000241608555,Business,759.3136408958046,Fair,48.0,0.8494084100071697,2021-07-31,0
C02740,30.0,Male,North,PhD,Salaried,15000.0,30701.088429898737,Education,684.6094778029201,Good,,0.11326559095786505,2019-07-18,0
C02741,72.0,Female,West,Master,Self-Employed,89997.67667912647,29686.16510063169,Home,672.6507039192659,Good,39.0,0.27610098723834847,2016-12-27,0
C02742,39.0,Male,South,PhD,Salaried,83619.73280585102,12189.923939239789,Personal,658.3250767843646,Fair,45.0,0.3152936083630143,2019-12-01,0
C02743,71.0,Female,nan,PhD,Salaried,105485.2445973464,20098.76062640021,Auto,642.0642766984352,Fair,35.0,0.32354640908839394,2019-01-08,0
C02744,38.0,Male,North,Bachelor,Salaried,38333.86637272572,8662.231434741834,Business,695.5307416571851,Good,43.0,0.18379869065053261,2018-07-05,0
C02745,39.0,nan,nan,High School,Salaried,40793.89924246089,13733.846909270575,Business,610.9552188976458,Good,39.0,0.8209867394499375,2015-04-11,0
C02746,45.0,Male,North,Master,Self-Employed,91304.0920320352,14102.445202021847,Education,638.9418161309607,Good,30.0,0.23558683200366234,2015-06-12,0
C02747,26.0,Male,North,High School,Business,93194.83642959474,12977.377421923582,Home,561.6525287776708,Fair,42.0,0.8052232279375259,2022-02-18,0
C02748,43.0,Female,North,High School,Self-Employed,98716.44093982445,23662.045382369724,Home,685.6195001798682,nan,51.0,0.40180251101550923,2017-10-24,0
C02749,26.0,Male,East,High School,Self-Employed,93854.06951053643,33491.44474247618,Auto,578.0676844140124,Fair,43.0,0.4887203779004571,2022-09-11,1
C02750,32.0,Female,West,Bachelor,Self-Employed,70478.63346643369,19397.26728222057,Business,,Fair,48.0,0.4934232136642175,2019-01-07,0
C02751,27.0,Female,South,Bachelor,Salaried,53498.39026336109,9450.543564293828,Education,687.5368320231785,Good,41.0,0.7061764988872524,2019-05-03,0
C02752,41.0,Female,West,High School,Salaried,83374.97496916128,22081.067459051104,Home,693.941857352736,Good,45.0,0.7216048589757538,2018-10-31,0
C02753,74.0,Female,East,Bachelor,Salaried,53953.72276247559,22094.73897843027,Business,707.8631403361576,Fair,43.0,0.6445848238314726,2019-03-20,0
C02754,59.0,Female,East,Master,Business,67632.08868604092,18112.521674866275,Home,634.0031356138958,Good,56.0,0.7577032110184927,2019-09-30,0
C02755,25.0,Male,West,Bachelor,Salaried,55455.49418394584,38591.14804641165,Personal,686.4547834542266,Good,44.0,0.10705770217669179,2018-07-07,0
C02756,41.0,Female,South,Master,Salaried,71665.81531156875,22441.270208860813,Home,613.5031052665847,Fair,49.0,0.5290888665192374,2021-07-17,1
C02757,33.0,Female,South,High School,Self-Employed,96051.67147412086,25738.218468920535,Home,502.18447152423323,Poor,38.0,0.5454215424166738,2022-07-07,0
C02758,66.0,Female,West,High School,Unemployed,56263.76917156731,1000.0,Business,689.7731955306169,Good,49.0,0.3034388647572217,2017-09-07,1
C02759,43.0,Male,West,Bachelor,Self-Employed,52465.407265171045,10371.086403757918,Home,672.3866080148107,nan,49.0,0.5729152718839005,2020-06-18,0
C02760,44.0,Female,nan,Bachelor,Business,62346.59854068964,25139.0906501423,Home,725.9992627174352,Good,43.0,0.497083764256794,2022-05-18,0
C02761,54.0,nan,West,Bachelor,Self-Employed,35525.50140473848,22838.154354316866,Personal,648.1033465346298,Good,54.0,0.5012954623946198,2023-03-11,0
C02762,21.0,Female,North,Master,Self-Employed,81603.01208669746,16215.060743886219,Home,529.7627475711942,Good,44.0,0.20068295137093842,2022-12-17,0
C02763,67.0,Male,West,Master,Business,67912.97258926998,24535.650790171276,Home,643.1276911726833,Poor,45.0,0.4699731575554891,2015-08-26,0
C02764,41.0,Male,South,PhD,Business,64115.2801472363,29273.001922371353,Business,716.4935423554796,Good,41.0,0.7514661192690734,2017-04-24,1
C02765,36.0,Male,nan,Bachelor,Salaried,73216.31531019547,15271.735791567085,Education,685.702610659732,Fair,46.0,0.4484914925370376,2020-07-19,0
C02766,53.0,Female,South,High School,Salaried,28151.201874535516,13769.98684106976,Personal,638.9941570328873,Good,45.0,0.5143736600148038,2019-02-23,0
C02767,56.0,Female,East,Bachelor,Salaried,100016.31122034232,17440.160754243494,Home,525.2330579065112,Good,47.0,0.9223923499493483,2018-03-30,0
C02768,27.0,Male,East,High School,Self-Employed,52008.789871786386,24981.371902796658,Education,573.0487283822058,Good,53.0,0.8410166416119335,2017-04-24,0
C02769,42.0,Male,South,High School,Unemployed,55631.07577583891,14274.047635921139,Business,685.7929146388526,Good,40.0,0.8893951337489528,2018-02-25,0
C02770,35.0,Male,North,High School,Salaried,86625.931799665,28529.183421236263,Personal,525.113213594429,Good,54.0,0.16602506811496737,2016-03-15,0
C02771,36.0,Male,West,Bachelor,Salaried,80280.8354576329,15179.874013693596,Business,626.1316313932374,Good,42.0,0.6257935751345067,2018-07-28,0
C02772,53.0,Female,West,High School,Unemployed,114971.56983377345,14404.365339303149,Education,652.8816634232317,Fair,46.0,0.2899000934105245,2017-10-07,0
C02773,27.0,Female,North,High School,Self-Employed,40870.67237987957,43464.49356864714,Personal,736.2452866880046,Fair,51.0,0.44360710500681,2021-01-19,1
C02774,50.0,Male,West,Bachelor,Self-Employed,41558.781441680556,7654.158806368765,Home,696.0867913347906,Good,38.0,0.6777876463892375,2018-09-14,0
C02775,72.0,Female,East,Bachelor,Unemployed,35103.26563442353,27817.180386174146,Education,722.2108424617973,Good,46.0,0.59207766402847,2019-06-18,1
C02776,67.0,Male,South,Master,Self-Employed,68338.06270638404,1935.6032976447896,Business,672.6389993024457,Good,47.0,0.529872467508573,2021-10-06,1
C02777,22.0,Female,South,Bachelor,Self-Employed,58235.51427601213,26581.776985091146,Personal,586.5941763341381,Good,53.0,0.792281171000602,2020-09-01,0
C02778,64.0,Male,West,High School,Salaried,47617.538567187206,46917.94673814491,Education,603.975464906859,Fair,41.0,0.6802088349813094,2016-01-30,0
C02779,66.0,Male,East,High School,Salaried,63358.17689009124,30570.42261196059,Education,580.0505270569041,Good,47.0,0.7978883404435442,2020-05-20,0
C02780,52.0,Male,East,High School,Salaried,39196.44750107888,33380.689892965485,Business,694.3085631444654,Poor,49.0,0.8921424095973463,2021-04-09,0
C02781,61.0,Female,East,Master,Self-Employed,103648.86080182312,19039.176135413123,Business,597.9558335808082,Poor,46.0,0.7051751816638785,2018-12-13,0
C02782,51.0,Female,North,Master,Student,47519.20060655588,29422.68438674511,Home,620.4499765228637,Good,41.0,0.4360861023110626,2018-08-06,0
C02783,50.0,Female,South,High School,Student,50721.383157313976,22486.57922762082,Home,651.6868428640137,Fair,50.0,0.28086159702683094,2020-12-16,0
C02784,72.0,Male,North,Bachelor,Unemployed,15000.0,40259.63602549069,Education,773.098433493596,Good,48.0,0.3302780227768143,2018-06-26,0
C02785,38.0,Male,North,nan,Salaried,23862.149184636117,8933.646874521526,Business,699.2850430957424,Good,31.0,0.4371355637914033,2018-03-29,0
C02786,34.0,Male,East,Bachelor,Student,50298.96884626874,31874.843124607665,Education,592.0359931549168,nan,33.0,0.7290774382047932,2020-04-07,0
C02787,39.0,Female,West,Master,Self-Employed,57362.61714333393,24277.027352585763,Auto,661.388574292467,Fair,47.0,0.13413147205367904,2021-12-31,0
C02788,65.0,Male,South,High School,Salaried,82984.5259593265,10871.935287623346,Business,773.8483820371879,Good,46.0,0.7921392538160958,2018-09-17,1
C02789,54.0,Female,North,High School,Business,27609.895551482055,17255.402596089487,Auto,696.1384496321706,Fair,51.0,0.7444146918437178,2023-02-13,0
C02790,32.0,Female,East,Master,Salaried,76304.26868228448,3990.495088790867,Auto,530.1310730375704,Fair,48.0,0.5245041551198251,2018-06-18,1
C02791,52.0,Female,West,Bachelor,Salaried,80604.66464510218,1000.0,Business,581.3570428521676,Poor,38.0,0.43971680274963876,2017-07-19,0
C02792,45.0,Male,East,Bachelor,Business,81923.65310964003,8004.458956925695,Home,575.604837312266,Good,51.0,0.1957924943289786,2019-02-01,1
C02793,24.0,Male,West,Bachelor,Self-Employed,90891.49451566732,16119.573821504066,Education,758.0547369019977,Fair,42.0,0.3462463395278933,2016-02-17,0
C02794,49.0,Male,East,Bachelor,Salaried,35951.99761153624,20811.874711655128,Personal,744.2210926897742,Poor,47.0,0.19318386235238294,2015-04-23,1
C02795,28.0,Female,West,Master,Self-Employed,78530.77885027003,6902.167343214638,Personal,603.1222266660789,Good,46.0,0.7960518379774495,2023-02-08,0
C02796,27.0,Female,North,High School,Unemployed,109129.02253098444,16833.970116787572,Business,601.5064835144503,Good,48.0,0.5329371835994092,2021-01-12,0
C02797,26.0,Male,South,Bachelor,Self-Employed,100006.74538782812,22364.129820967803,Home,653.3518836996712,Good,47.0,0.30976876293910116,2016-02-29,0
C02798,31.0,Male,South,Master,Salaried,112298.89279506591,14235.94350997454,Home,655.6001784570095,Good,34.0,0.115375946242821,2020-08-26,0
C02799,30.0,Female,East,Bachelor,Salaried,71025.07910814486,9191.424374439084,Home,577.8255553007752,Good,41.0,0.5453328233718306,2022-01-07,1
C02800,74.0,Female,West,Bachelor,Salaried,50203.68282754614,12686.537767916041,Personal,631.3151993826093,Poor,,0.739274031751411,2016-10-07,0
C02801,42.0,Male,West,Master,Student,15000.0,33365.826377007834,Auto,540.9797547610093,Fair,37.0,0.7515197177823566,2020-05-17,0
C02802,19.0,Female,North,nan,Salaried,33931.55291976271,2732.9369155453824,Personal,745.4240528683276,Good,40.0,0.28226227357022937,2018-03-21,0
C02803,52.0,Male,North,Bachelor,Self-Employed,51864.975631556284,31543.525208548588,Home,517.9752115376241,Fair,38.0,0.945802709949163,2017-12-13,1
C02804,24.0,Male,South,Bachelor,Self-Employed,56372.121476761116,33653.527245967474,Personal,517.1420433580439,Fair,43.0,0.5834629288185262,2022-07-22,0
C02805,38.0,Female,South,Master,Unemployed,45206.17107073576,16437.536216164415,Personal,682.6279590883947,Good,36.0,0.38220598120134597,2017-05-22,0
C02806,35.0,Female,East,Master,Self-Employed,73489.27317006794,24601.438857666984,Education,557.2342821624459,Good,41.0,0.4338865850107587,2021-07-22,0
C02807,20.0,Female,West,Master,Self-Employed,69870.2474494406,12190.848529019377,Business,612.4276281399095,Good,35.0,0.20577132185220454,2022-05-10,0
C02808,59.0,Male,nan,Bachelor,Salaried,66023.82274190546,22677.13709827774,Auto,654.7379645826962,Good,46.0,0.5193524710944455,2018-07-12,0
C02809,71.0,Female,East,Bachelor,Salaried,84632.3401758762,42264.41337337686,Education,700.6475622400128,Good,42.0,0.740301122136197,2017-03-31,0
C02810,56.0,Male,West,Bachelor,Unemployed,53259.11279327502,32711.50616486803,Business,633.4188411538345,Good,52.0,0.4479985828672882,2016-09-27,0
C02811,58.0,Male,East,Master,Unemployed,92399.73640613414,14964.778127000503,Home,783.4378847959846,Fair,43.0,0.836824758889478,2015-01-02,0
C02812,66.0,Female,North,Master,Unemployed,34905.366845109515,6807.779053789842,Education,649.9670758505068,Good,46.0,0.5052395213170808,2016-02-08,0
C02813,28.0,Male,East,High School,Unemployed,57410.50120159013,17063.268572797882,Business,739.3096031194057,Good,53.0,0.8655183507397567,2017-06-06,0
C02814,56.0,Female,East,Bachelor,Business,72963.56909159891,22732.941936800296,Education,670.891683527487,nan,32.0,0.6977232002452727,2017-05-23,0
C02815,41.0,Female,East,Bachelor,Self-Employed,17033.095861931462,27216.11926218173,Personal,809.8407318505499,Fair,54.0,0.14675824635095613,2022-11-17,0
C02816,63.0,Male,North,nan,Business,52403.11399492575,18907.84615186732,Personal,729.3772627943141,Fair,52.0,0.15696484500093716,2018-07-16,0
C02817,36.0,Male,South,Bachelor,Self-Employed,82793.71599938023,37860.36319099272,Education,653.260233160446,Good,52.0,0.7800904406373963,2018-03-17,0
C02818,21.0,Male,South,Bachelor,Salaried,54316.45969540536,20325.970466363324,Education,,Fair,44.0,0.4033001555883656,2018-03-03,0
C02819,43.0,Male,nan,High School,Salaried,19434.682419109937,15246.288489198347,Auto,630.4388108351801,Good,38.0,0.26085831270517146,2022-05-26,0
C02820,55.0,Female,South,Bachelor,Student,42816.437307165485,25245.41674581635,Home,629.6825121233662,Fair,49.0,0.835522408844834,2015-07-19,0
C02821,59.0,Female,West,High School,Salaried,31372.016722248663,27000.549035541546,Personal,552.2441878973311,Good,55.0,0.9358106662933283,2022-03-08,0
C02822,49.0,Male,West,Master,Unemployed,77405.09747576859,12371.619349745053,Education,589.3803798149654,Good,55.0,0.7874359999550731,2022-01-01,1
C02823,56.0,Male,South,Master,Salaried,67932.18103087948,10613.889225274346,Business,804.5728538866791,nan,50.0,0.7163600866864067,2019-06-18,0
C02824,62.0,Female,East,Bachelor,Salaried,25963.493069657277,3580.4465204531552,Home,559.6976471541066,Good,43.0,0.10081477581007714,2020-05-09,0
C02825,63.0,Female,West,Bachelor,Salaried,24050.794366668546,17110.5449838425,Business,600.8380465412271,Good,51.0,0.19007783729777053,2018-04-02,0
C02826,53.0,Male,South,Master,Salaried,46878.583107654136,32167.58238361086,Home,642.9710992280673,Good,50.0,0.6703022230753936,2020-12-18,1
C02827,57.0,Male,West,High School,Salaried,65782.2870902694,26661.16837635053,Business,645.4693028935573,Good,43.0,0.44812982856807737,2015-12-13,0
C02828,54.0,Female,North,High School,Salaried,48203.31845017812,31238.664956919267,Personal,678.779436479822,Good,,0.11655402567168924,2015-08-10,0
C02829,50.0,Male,North,PhD,Business,73755.66357636997,13456.298480256251,Education,614.8159468914453,Fair,39.0,0.7297392165522456,2021-11-16,0
C02830,53.0,Male,West,Master,Salaried,72889.30997151043,18366.149819496753,Education,683.4032275247253,Good,37.0,0.4559503145666729,2020-09-18,0
C02831,20.0,Female,West,Master,Salaried,78307.59442095963,1000.0,Auto,735.6789080860044,Good,45.0,0.6600012742555048,2016-02-26,0
C02832,26.0,Female,nan,High School,Salaried,29666.650839931674,30078.683541915205,Education,744.9974257986125,Fair,44.0,0.498085383392013,2017-09-06,0
C02833,25.0,Female,East,High School,Self-Employed,58104.50420104667,33427.415562735936,Personal,629.936614952237,Fair,54.0,0.12252305723415832,2020-09-23,0
C02834,50.0,Female,West,High School,Self-Employed,91885.81793255942,9334.28444200489,Home,695.8507571677223,nan,45.0,0.6405358828556009,2015-07-09,1
C02835,23.0,Female,West,High School,Self-Employed,48203.38730951001,36257.49424928305,Home,564.0399783394108,Good,57.0,0.7698730862958771,2019-10-15,1
C02836,58.0,Male,West,Master,Salaried,44661.21731726664,17655.107687966905,Education,595.8712966045753,Good,41.0,0.23258027053627106,2018-05-18,0
C02837,56.0,Male,East,High School,Salaried,52791.80807999309,9167.238524108288,Business,561.9699950982093,Good,46.0,0.857419833380351,2022-04-18,0
C02838,21.0,Male,South,Master,Business,52164.72688858899,16840.591491541843,Education,646.5691483430262,Poor,56.0,0.2543274986498063,2023-01-14,1
C02839,30.0,Male,West,High School,Business,68036.82780430651,26284.23150244046,Home,585.5585542730041,Good,38.0,0.45941113965955505,2022-04-08,0
C02840,66.0,Female,South,Bachelor,Salaried,50461.943032032395,19461.431588154832,Auto,535.9479830896404,Poor,54.0,0.5481089698976737,2019-05-21,0
C02841,19.0,Female,East,nan,Self-Employed,15000.0,14219.643250254183,Home,621.0496083064137,nan,53.0,0.3667858942066855,2020-09-02,0
C02842,22.0,Female,South,High School,Salaried,94632.86691496846,25923.247282052154,Business,520.3562168164286,Good,53.0,0.5253886191112211,2018-09-22,0
C02843,61.0,Female,East,Bachelor,Salaried,77660.5236194507,26844.737091697552,Business,749.5394827734607,Good,44.0,0.7106029308934587,2022-12-15,0
C02844,44.0,Male,South,Bachelor,Business,68727.04604462287,18260.791874014838,Auto,608.1857704067545,Good,39.0,0.7072869205332473,2020-07-23,0
C02845,49.0,Male,North,High School,Self-Employed,62645.686511113716,16432.417608157382,Business,723.8987055228597,Good,42.0,0.8839403180360207,2021-12-22,0
C02846,38.0,Female,West,Bachelor,Salaried,56932.35250328909,14543.84908850845,Education,613.0949382473771,Fair,50.0,0.8327772913129957,2021-12-07,0
C02847,25.0,Female,South,Bachelor,Salaried,45000.83383128974,24785.68565826214,Education,560.3796630537049,Good,56.0,0.9373397444568561,2016-10-03,1
C02848,55.0,Female,East,Bachelor,Student,18060.41586755227,3957.6830504806785,Home,738.164297851694,Good,43.0,0.6060727986557263,2016-06-21,0
C02849,25.0,Female,North,Master,Business,105685.97423069904,12373.643936234888,Personal,656.6527687330804,Good,46.0,0.4404374646648911,2017-09-23,1
C02850,67.0,Female,North,Bachelor,Unemployed,65522.34017873914,18379.595409377016,Education,791.5181964434222,Good,46.0,0.3040833972235618,2022-05-13,0
C02851,20.0,Female,North,High School,Self-Employed,24722.30606599929,12117.702629767153,Education,615.0107805325089,Good,49.0,0.3073739648216055,2017-02-17,0
C02852,71.0,Male,East,Bachelor,Self-Employed,39346.16207699248,22539.76158856161,Auto,616.6302275325176,Good,45.0,0.22828539885637852,2016-02-18,0
C02853,61.0,Female,North,High School,Salaried,72612.01272559263,21633.741348114876,Education,725.3593131664331,Good,37.0,0.7176669279429417,2022-11-16,0
C02854,20.0,Female,West,Bachelor,Salaried,72113.2916585322,44806.65557862277,Home,725.8814487874283,Fair,54.0,0.6561059526668367,2015-12-13,0
C02855,39.0,Male,North,Bachelor,Salaried,46312.32343839538,12387.407588675072,Auto,661.5072789885988,Fair,43.0,0.3484500666905697,2020-11-24,1
C02856,23.0,Female,North,High School,Self-Employed,38053.29767659223,19888.56072394249,Education,850.0,nan,34.0,0.8583168612062001,2018-05-07,0
C02857,19.0,Male,North,Master,Salaried,50694.47104314263,10430.634553029255,Home,628.9579405759737,Poor,45.0,0.569443393510862,2017-12-23,1
C02858,40.0,Female,North,PhD,Business,16764.586849750165,39398.02489868099,Auto,554.7902572273237,Good,45.0,0.15866617486704296,2016-08-28,0
C02859,61.0,Male,West,Master,Salaried,53108.49773553801,37012.201455433125,Personal,574.8083719564463,Fair,55.0,0.1522332861928248,2016-01-22,0
C02860,19.0,Female,West,Bachelor,Salaried,53374.402872435494,4320.801854768206,Home,629.394538298058,Good,42.0,0.22170890756891268,2021-08-27,1
C02861,55.0,Male,East,Bachelor,Salaried,103166.1741198246,18355.288207803682,Education,763.9081254118738,Good,40.0,0.27957386285352115,2015-06-07,1
C02862,34.0,Female,North,PhD,Salaried,53732.8762216728,20360.328730952024,Auto,636.024210338999,Good,33.0,0.8543217402140236,2020-11-18,0
C02863,52.0,Male,South,Bachelor,Salaried,71321.20628077313,16598.12796274006,Personal,767.4539073774604,Good,45.0,0.7616811223060895,2016-04-21,0
C02864,51.0,Male,South,Master,Salaried,104957.18901210095,15161.207992926373,Home,682.5818836533593,Fair,59.0,0.2714655181646244,2022-05-05,0
C02865,40.0,Female,nan,High School,Salaried,38317.78966493234,27709.023889625445,Personal,731.2526972270388,Good,48.0,0.311218499413059,2019-08-13,0
C02866,47.0,Female,North,High School,Self-Employed,49382.73419473074,37878.69904551495,Home,679.0376469970104,Good,48.0,0.6412698194754528,2018-06-28,0
C02867,69.0,Male,East,Master,Self-Employed,51514.897139023815,28070.551347990528,Education,678.4436004966453,Good,40.0,0.8407946119800517,2015-08-17,0
C02868,25.0,Male,South,Master,Salaried,23135.499204238622,28641.486658962167,Home,706.4532950829556,Poor,38.0,0.3692197550372266,2016-08-16,0
C02869,39.0,Female,South,Master,Self-Employed,58462.524459064894,16451.66851644417,Education,607.4968638435691,Good,48.0,0.5466720874934496,2019-02-20,0
C02870,61.0,Female,South,PhD,Self-Employed,94084.78906812289,30173.38541971477,Home,608.3214841589385,Good,49.0,0.8568209164529719,2022-02-26,1
C02871,53.0,Female,North,High School,Salaried,86138.8590364055,30140.47790945037,Auto,676.2160239623446,Poor,47.0,0.7550370021255599,2019-02-14,0
C02872,22.0,Male,West,High School,Business,94556.81126648848,15253.615306565938,Home,795.5833606629517,Good,55.0,0.8577830395446407,2019-09-20,0
C02873,30.0,Female,North,PhD,Self-Employed,49154.96509634922,17669.111579820044,Home,534.4435081049764,Poor,32.0,0.3363627730499209,2016-07-03,0
C02874,46.0,Male,East,High School,Salaried,36770.45160298612,4247.77396793343,Business,497.811078541998,Poor,39.0,0.6872940257843644,2021-08-30,0
C02875,48.0,Male,North,Bachelor,Unemployed,121401.27176692439,6474.188044569968,Business,630.2192122828541,Good,44.0,0.1969107047806143,2015-01-20,0
C02876,64.0,Female,nan,Bachelor,Business,70369.31796229622,15662.670326886637,Home,727.3135310370309,Fair,43.0,0.6237766792747197,2021-11-16,0
C02877,74.0,Female,North,High School,Student,24690.632399226226,9302.256031292238,Business,653.8532064260136,nan,37.0,0.35842170603899404,2022-07-27,1
C02878,72.0,Female,West,High School,Self-Employed,129009.88711748947,28044.124855023867,Education,562.3002614888717,Good,38.0,0.6962582672761162,2015-07-25,1
C02879,33.0,Male,West,Bachelor,Salaried,62750.500966533684,18410.296238756975,Business,655.9320122649791,Good,34.0,0.22059338703479242,2019-03-25,0
C02880,59.0,Male,nan,Master,Salaried,15000.0,25325.755005973842,Home,520.0270090337631,Poor,28.0,0.6657432286942643,2016-02-02,0
C02881,47.0,Male,South,Master,Self-Employed,101363.22172443467,7792.200678243289,Personal,697.1687795655631,Good,43.0,0.7022412649747556,2019-12-08,0
C02882,74.0,nan,East,Bachelor,Student,15000.0,32987.62482264652,Personal,626.8168987660181,Good,41.0,0.828582868168445,2016-05-20,0
C02883,72.0,Male,South,Bachelor,Self-Employed,72210.41178446988,24895.673685482936,Home,643.8475625340927,Poor,37.0,0.6840151023772016,2015-09-23,0
C02884,33.0,Male,North,High School,Unemployed,86061.11752077627,24044.643628843245,Home,682.0389102883357,Good,43.0,0.5444346395088197,2020-07-06,0
C02885,29.0,Male,South,High School,Salaried,82034.8445027528,29468.607730140204,Personal,665.4266688032081,Fair,46.0,0.7665357045020188,2018-05-07,0
C02886,34.0,Female,North,Bachelor,Salaried,103902.23717027754,23187.70031148127,Auto,609.4055319701666,Good,57.0,0.3417682003839995,2018-08-29,0
C02887,33.0,Male,nan,High School,Unemployed,90428.16980262763,9865.927407263072,Business,727.5209628234853,Fair,44.0,0.6758465126347372,2017-10-26,0
C02888,29.0,Female,North,High School,Business,111415.90141587591,26268.928194842974,Auto,709.769942347929,Good,43.0,0.7158485674856442,2018-07-16,1
C02889,25.0,Male,East,Bachelor,Student,62675.31792439369,12125.852171011451,Education,516.9286855831801,Good,52.0,0.433660020922619,2022-03-03,0
C02890,37.0,Female,East,Bachelor,Business,54659.612361760795,22108.8989994715,Personal,632.7317996395551,Good,38.0,0.9406215400903101,2022-11-02,0
C02891,20.0,Male,East,High School,Salaried,56333.68565220737,12271.742471278805,Personal,568.9784904727792,Good,49.0,0.40267625740698954,2018-11-04,0
C02892,33.0,Female,East,Bachelor,Self-Employed,99341.18929252324,36622.16427534441,Auto,554.8956425603433,Good,46.0,0.17181749398566887,2018-02-17,1
C02893,47.0,Female,North,Bachelor,Unemployed,49015.5304129416,26696.549532395544,Education,690.1350217633715,Good,50.0,0.3579532225954075,2022-09-20,0
C02894,62.0,Male,East,High School,Self-Employed,86185.10521231347,30074.425212393457,Auto,618.555403950107,nan,52.0,0.1845215673934213,2016-06-21,0
C02895,40.0,Female,South,PhD,Salaried,43502.376670563,12407.637056384392,Education,639.2921263290192,Good,52.0,0.3884085338626253,2022-02-04,0
C02896,45.0,Male,West,High School,Salaried,43954.4549202444,22989.086772907114,Home,599.7736299667205,Good,52.0,0.20869195076329056,2017-08-09,0
C02897,68.0,Female,West,Master,Self-Employed,94607.11492581406,21902.0210032479,Home,,Good,45.0,0.47360463428032773,2016-03-26,0
C02898,57.0,Female,nan,High School,Salaried,75916.64625406246,21103.216471477546,Personal,700.8760163989274,nan,51.0,0.7612791499493679,2018-11-19,0
C02899,71.0,Male,North,Master,Business,15000.0,1000.0,Home,812.7691147232243,Fair,34.0,0.1573265951354271,2023-01-12,0
C02900,22.0,Male,South,High School,Salaried,,39642.82122370966,Auto,636.4269301626387,Fair,43.0,0.578641736648534,2020-06-26,0
C02901,37.0,Male,North,Master,Salaried,15000.0,19615.3560949669,Education,541.3686893918366,Good,48.0,0.13725344631705316,2021-10-25,0
C02902,57.0,Male,North,Bachelor,Business,55611.79350494859,25018.095249542996,Personal,612.2079732176362,Good,53.0,0.8519177938357806,2018-06-12,1
C02903,73.0,Male,North,Master,Self-Employed,58164.35450968391,6852.55642921441,Home,713.5294941036242,Good,34.0,0.8831752491695194,2021-08-13,0
C02904,61.0,Male,East,Bachelor,Business,53148.9714890569,34637.51803042681,Personal,592.0516107402269,Fair,47.0,0.518504167059161,2016-02-09,0
C02905,18.0,Male,North,High School,Salaried,95162.31546178124,33793.94121245136,Personal,538.8404300408764,Good,55.0,0.7538464890433655,2022-07-27,0
C02906,74.0,Female,East,Master,Student,75326.35079465345,28543.77341471164,Education,593.6136735283948,Fair,42.0,0.603974294982968,2018-01-24,0
